customer_id,account_creation_date,subscription_tier,monthly_recurring_revenue_usd,company_size,industry,active_users,crm_contacts_count,email_marketing_usage_pct,marketing_automation_usage_pct,sales_pipeline_usage_pct,reporting_analytics_usage_pct,integration_count,support_tickets_90days,onboarding_completed,csm_assigned,days_since_last_login,nps_score,contract_length_months,customer_churned
HS002190,2022-01-22,Professional,1119.82,201-500,Professional Services,29,9222,37.6,38.0,65.8,38.1,3,7,Yes,Yes,3,7,1,No
HS000016,2022-01-22,Starter,133.1,1-10,Technology,4,1224,59.1,12.0,49.5,22.0,2,6,Yes,No,9,5,1,Yes
HS004040,2022-01-22,Starter,109.61,11-50,Manufacturing,9,4131,29.2,13.4,26.1,33.7,3,5,No,No,10,1,1,Yes
HS004592,2022-01-22,Starter,85.83,1-10,Professional Services,3,765,51.6,8.2,23.0,31.6,0,13,Yes,No,9,2,1,No
HS007839,2022-01-23,Professional,1121.58,201-500,Marketing & Advertising,22,5126,36.1,40.0,60.0,25.2,7,5,Yes,No,1,5,12,Yes
HS002782,2022-01-23,Starter,97.81,11-50,Technology,8,688,37.4,5.1,27.1,25.9,1,11,Yes,No,6,4,1,Yes
HS002008,2022-01-23,Enterprise,4392.32,1000+,Technology,75,40313,56.8,53.2,67.5,89.6,8,3,Yes,Yes,8,7,24,No
HS007014,2022-01-23,Professional,2233.96,51-200,Technology,24,7656,58.2,55.8,76.5,45.9,7,3,Yes,No,6,9,1,No
HS000357,2022-01-23,Starter,69.52,1-10,Marketing & Advertising,1,411,26.7,6.8,38.0,18.1,3,5,Yes,No,21,5,1,Yes
HS006845,2022-01-23,Professional,2842.87,11-50,E-commerce,3,957,74.3,16.4,61.4,20.2,2,3,No,Yes,1,6,12,No
HS000832,2022-01-23,Professional,1347.38,51-200,Marketing & Advertising,19,7543,35.9,29.7,79.9,54.2,5,7,Yes,No,7,6,12,No
HS007273,2022-01-23,Enterprise,9020.3,1000+,Technology,74,111494,88.0,57.2,61.6,53.1,12,2,Yes,Yes,7,7,24,No
HS002536,2022-01-23,Professional,2519.33,11-50,Healthcare,3,1128,63.5,32.5,46.3,49.5,6,3,No,No,4,5,24,Yes
HS008263,2022-01-24,Enterprise,5237.7,1000+,Technology,68,13118,52.6,84.0,85.3,72.8,10,0,Yes,Yes,2,10,24,No
HS008195,2022-01-24,Professional,2874.26,11-50,E-commerce,9,1485,77.3,15.8,59.1,43.2,5,4,Yes,No,9,6,1,No
HS001427,2022-01-24,Starter,53.37,11-50,Financial Services,5,750,30.8,25.4,23.1,7.0,0,10,Yes,No,26,3,1,Yes
HS007078,2022-01-24,Starter,102.15,11-50,Professional Services,8,2032,12.6,0.8,57.4,6.7,0,10,No,No,19,3,1,Yes
HS009006,2022-01-24,Professional,1851.93,11-50,Marketing & Advertising,3,450,46.9,43.4,69.9,38.4,5,4,Yes,Yes,4,5,1,No
HS009967,2022-01-25,Enterprise,8395.13,1000+,E-commerce,62,42314,58.0,79.4,76.7,50.0,13,1,Yes,Yes,3,8,24,No
HS002687,2022-01-25,Professional,2280.65,201-500,Professional Services,34,7854,52.2,37.5,45.2,48.2,5,6,Yes,No,9,5,12,No
HS006486,2022-01-25,Starter,139.45,1-10,Technology,3,1380,22.3,23.0,49.0,30.8,1,7,Yes,No,7,5,1,Yes
HS005374,2022-01-25,Starter,99.65,1-10,Technology,3,1032,23.0,5.8,50.6,25.6,0,13,No,No,17,4,1,Yes
HS005635,2022-01-25,Starter,88.36,51-200,Real Estate,18,5220,12.9,29.7,62.3,29.0,0,5,Yes,No,7,6,1,Yes
HS007719,2022-01-25,Enterprise,9222.89,1000+,Financial Services,43,27456,71.8,59.9,89.8,54.9,11,1,Yes,Yes,3,8,12,No
HS009488,2022-01-25,Professional,2903.87,51-200,Manufacturing,14,2212,64.0,59.0,82.6,36.5,3,3,Yes,Yes,4,7,1,No
HS000884,2022-01-25,Starter,175.71,1-10,Education,2,740,32.3,20.6,47.6,11.3,0,3,No,No,23,4,1,Yes
HS003243,2022-01-25,Professional,1121.8,51-200,E-commerce,24,1824,60.7,57.3,40.9,51.9,4,6,Yes,No,3,8,12,No
HS008290,2022-01-25,Professional,1740.73,11-50,Technology,6,1614,61.1,17.6,68.6,32.1,7,3,No,No,7,5,12,No
HS001050,2022-01-25,Starter,78.76,1-10,Professional Services,2,836,57.5,15.9,46.0,30.3,3,7,No,No,8,6,12,Yes
HS003455,2022-01-25,Professional,2139.82,11-50,Professional Services,5,290,66.6,42.8,82.4,53.0,7,1,No,Yes,8,9,24,No
HS000687,2022-01-25,Professional,2017.31,201-500,Marketing & Advertising,31,3224,49.6,40.4,43.7,26.9,2,3,Yes,Yes,9,7,12,No
HS004067,2022-01-26,Starter,83.65,1-10,Marketing & Advertising,4,1532,12.0,28.4,29.9,34.3,1,14,No,No,22,1,1,Yes
HS009216,2022-01-26,Enterprise,8160.5,201-500,E-commerce,23,17461,86.3,43.9,69.5,74.8,9,4,Yes,Yes,6,8,24,No
HS006216,2022-01-26,Professional,1418.74,11-50,Technology,10,1980,64.1,32.6,84.8,54.1,6,3,Yes,No,6,9,12,No
HS007098,2022-01-26,Starter,56.88,11-50,Healthcare,5,545,41.0,20.0,40.0,23.9,0,1,No,No,23,5,1,Yes
HS008530,2022-01-26,Starter,196.88,51-200,Technology,22,7964,19.5,1.7,47.7,7.1,2,10,No,No,71,4,12,Yes
HS002891,2022-01-26,Professional,2816.42,11-50,Financial Services,9,2079,59.6,17.1,60.2,56.3,4,4,Yes,Yes,1,7,12,No
HS009599,2022-01-26,Professional,1091.78,51-200,Financial Services,12,2772,35.1,16.6,77.0,26.0,3,3,Yes,No,15,7,1,No
HS005459,2022-01-26,Starter,130.75,1-10,Marketing & Advertising,1,241,10.1,0.1,37.1,11.4,1,7,Yes,No,45,6,12,Yes
HS002420,2022-01-26,Starter,139.23,11-50,Technology,8,2984,38.3,20.1,55.7,32.8,3,7,Yes,No,8,5,1,No
HS006182,2022-01-26,Professional,1436.13,201-500,Financial Services,20,7140,64.8,46.6,52.6,28.8,3,2,Yes,No,5,6,1,No
HS008939,2022-01-26,Starter,73.92,11-50,Professional Services,11,4554,40.6,2.8,47.0,26.3,1,5,No,No,17,3,1,Yes
HS009056,2022-01-26,Starter,103.44,1-10,Education,4,1504,22.0,0.1,22.3,24.4,2,9,Yes,No,75,3,1,Yes
HS009397,2022-01-27,Professional,2468.33,11-50,Real Estate,11,4411,44.6,19.2,49.5,49.6,7,7,Yes,Yes,6,5,24,No
HS004249,2022-01-27,Professional,1868.11,51-200,Professional Services,14,4102,46.8,21.5,82.6,54.1,5,3,Yes,No,4,7,1,No
HS009155,2022-01-27,Starter,170.36,1-10,Professional Services,1,394,21.9,24.1,43.6,8.2,0,7,Yes,No,16,6,12,No
HS000229,2022-01-27,Professional,2742.67,51-200,Financial Services,24,10536,30.2,20.2,66.6,24.5,7,1,Yes,No,7,6,12,No
HS009094,2022-01-27,Professional,2165.48,51-200,Healthcare,8,2280,54.9,30.4,77.8,41.0,5,2,Yes,Yes,1,8,1,No
HS003599,2022-01-27,Starter,62.01,1-10,E-commerce,4,860,50.9,15.2,28.7,15.5,2,12,Yes,No,27,1,1,Yes
HS006217,2022-01-27,Professional,1544.54,11-50,E-commerce,6,552,75.2,42.0,54.0,47.1,7,6,Yes,Yes,1,7,1,No
HS001005,2022-01-27,Professional,2295.37,201-500,E-commerce,37,16465,71.0,31.2,52.5,45.2,4,4,Yes,No,4,6,12,No
HS005098,2022-01-27,Starter,50.29,1-10,Technology,4,1408,34.2,16.2,45.0,9.0,1,10,Yes,No,5,0,1,No
HS007864,2022-01-28,Professional,2210.3,51-200,Professional Services,17,2244,53.2,23.9,44.9,53.0,7,2,No,No,2,7,12,No
HS001471,2022-01-28,Enterprise,4352.44,201-500,Manufacturing,36,86680,62.5,57.1,88.0,81.8,8,0,Yes,Yes,2,9,24,No
HS002179,2022-01-28,Starter,53.29,1-10,Marketing & Advertising,1,284,56.0,25.9,23.9,6.9,1,8,No,No,14,2,1,Yes
HS000679,2022-01-28,Starter,152.09,11-50,Financial Services,10,3680,29.0,11.7,30.4,22.3,2,5,Yes,No,29,2,1,No
HS004745,2022-01-28,Professional,2276.75,11-50,Professional Services,9,3789,51.1,25.7,61.2,48.5,3,2,Yes,Yes,6,6,12,No
HS009230,2022-01-28,Enterprise,10337.07,201-500,Marketing & Advertising,20,16522,78.4,53.4,71.6,73.9,7,3,No,Yes,7,9,12,No
HS000663,2022-01-28,Professional,1144.75,11-50,Technology,9,2700,59.5,51.7,46.1,49.3,5,2,Yes,Yes,7,8,12,No
HS001279,2022-01-29,Starter,89.51,1-10,Education,4,1512,18.9,6.4,60.0,11.4,0,8,No,No,23,3,1,No
HS000455,2022-01-29,Professional,1534.39,11-50,Professional Services,9,1179,70.6,18.1,68.2,20.2,2,6,Yes,No,1,7,24,No
HS008507,2022-01-29,Starter,160.73,1-10,Healthcare,4,1332,17.3,12.2,58.1,27.1,0,14,No,No,15,5,1,Yes
HS006918,2022-01-29,Starter,197.59,11-50,Professional Services,8,3992,40.7,13.7,39.1,23.2,3,14,Yes,No,19,1,1,No
HS004432,2022-01-29,Professional,2658.75,51-200,Technology,21,9366,68.2,22.2,81.0,37.3,4,4,No,Yes,7,8,12,No
HS006298,2022-01-29,Professional,3115.48,51-200,Marketing & Advertising,21,6258,61.2,35.2,40.3,54.6,4,5,Yes,Yes,7,5,1,No
HS001891,2022-01-29,Starter,186.37,11-50,E-commerce,9,3816,42.3,9.4,24.0,34.7,2,6,No,No,18,2,1,Yes
HS008410,2022-01-29,Enterprise,6915.07,501-1000,Financial Services,40,28109,77.7,64.0,78.4,54.0,7,0,Yes,Yes,8,8,36,No
HS000991,2022-01-29,Starter,80.78,1-10,Education,1,131,19.3,4.4,33.8,9.5,2,4,Yes,No,43,4,1,No
HS005894,2022-01-29,Professional,1472.49,11-50,Professional Services,6,900,38.3,58.0,68.5,53.5,7,5,Yes,Yes,2,8,12,No
HS006291,2022-01-29,Professional,1817.3,11-50,Education,10,1410,69.9,37.2,71.1,47.5,4,5,Yes,Yes,4,8,12,No
HS004615,2022-01-29,Enterprise,4249.48,201-500,Financial Services,32,25502,60.7,42.5,80.7,80.7,9,1,Yes,Yes,3,7,24,No
HS001121,2022-01-29,Professional,1783.83,11-50,Healthcare,3,1332,36.5,27.9,50.4,41.5,2,7,Yes,No,28,5,12,No
HS001023,2022-01-29,Starter,191.97,11-50,Professional Services,3,411,48.5,28.8,39.1,11.6,3,4,Yes,No,5,5,1,No
HS004017,2022-01-30,Starter,98.0,11-50,Real Estate,8,1256,40.7,14.8,37.0,11.6,3,6,Yes,No,23,0,1,Yes
HS004330,2022-01-30,Enterprise,6344.75,201-500,Professional Services,34,27340,81.6,72.3,75.8,76.1,6,0,No,Yes,2,10,24,No
HS004171,2022-01-30,Starter,148.52,1-10,Financial Services,4,1148,21.0,6.5,23.5,13.1,1,7,Yes,No,82,2,1,Yes
HS007554,2022-01-30,Starter,51.96,1-10,E-commerce,2,408,33.4,16.7,20.2,21.6,1,14,Yes,No,18,4,1,Yes
HS003758,2022-01-31,Starter,127.46,1-10,Financial Services,2,342,42.3,5.9,49.3,8.8,0,6,Yes,No,29,3,12,No
HS002728,2022-01-31,Professional,3090.17,51-200,Technology,10,4010,63.5,50.3,72.7,21.3,3,3,Yes,No,5,7,1,No
HS005970,2022-01-31,Professional,2572.46,51-200,Education,19,6460,57.8,40.1,47.0,46.5,3,2,Yes,No,6,5,1,Yes
HS008277,2022-01-31,Professional,2781.96,11-50,Technology,10,3710,36.2,45.8,55.1,49.2,7,2,No,Yes,6,7,12,No
HS006168,2022-01-31,Professional,1564.61,51-200,Marketing & Advertising,18,5706,70.4,45.4,50.7,26.2,2,6,Yes,No,9,7,12,No
HS002803,2022-01-31,Starter,105.04,1-10,Technology,3,330,52.3,26.7,58.3,14.7,3,7,Yes,No,21,5,1,Yes
HS006350,2022-01-31,Professional,2265.22,11-50,Technology,9,918,44.6,49.6,65.4,37.7,6,3,Yes,Yes,7,5,12,No
HS003085,2022-02-01,Starter,74.02,1-10,Professional Services,1,356,51.1,0.0,24.9,19.0,0,5,Yes,No,22,0,12,Yes
HS006101,2022-02-01,Professional,2070.48,201-500,Education,31,7037,33.3,20.1,60.6,24.4,6,6,Yes,Yes,9,5,12,No
HS005118,2022-02-01,Starter,92.38,11-50,Professional Services,8,1424,18.0,12.7,46.1,31.6,1,12,Yes,No,25,0,1,Yes
HS005137,2022-02-01,Enterprise,10781.88,201-500,Technology,26,38665,93.4,71.0,89.9,48.7,14,3,No,Yes,1,10,12,No
HS000908,2022-02-01,Starter,146.5,1-10,E-commerce,4,924,13.1,19.7,57.3,30.7,0,1,Yes,No,11,6,1,Yes
HS008952,2022-02-01,Professional,1432.61,51-200,Professional Services,14,4928,78.3,20.8,44.5,25.2,6,1,No,No,8,7,1,No
HS007772,2022-02-01,Professional,2657.13,201-500,E-commerce,33,10164,49.0,51.7,64.0,47.9,3,5,Yes,No,3,9,1,No
HS002204,2022-02-01,Starter,196.32,1-10,Healthcare,3,423,53.7,8.0,30.7,22.4,1,5,Yes,No,23,0,1,No
HS004572,2022-02-02,Enterprise,5489.84,201-500,Healthcare,28,3720,50.5,52.5,74.4,61.9,14,1,Yes,Yes,2,8,12,No
HS002852,2022-02-02,Starter,135.33,51-200,E-commerce,17,8177,26.0,19.7,49.5,34.6,3,2,No,No,20,6,1,No
HS007398,2022-02-02,Enterprise,4364.73,201-500,Technology,21,40222,77.8,40.2,68.2,89.1,13,3,Yes,Yes,9,8,12,No
HS008079,2022-02-02,Starter,134.45,51-200,Technology,14,4914,31.5,14.5,25.9,13.4,3,8,No,No,18,0,1,Yes
HS000694,2022-02-03,Professional,2007.04,201-500,Marketing & Advertising,32,11584,73.7,15.9,40.9,55.2,5,5,Yes,Yes,4,6,12,No
HS009618,2022-02-03,Starter,56.38,1-10,Financial Services,3,168,39.1,7.8,38.6,16.2,1,4,Yes,No,7,1,1,Yes
HS000565,2022-02-03,Starter,122.83,11-50,Healthcare,4,1276,49.0,28.0,30.4,29.3,0,1,Yes,No,19,6,12,No
HS001000,2022-02-03,Starter,50.67,11-50,Financial Services,3,1365,50.9,15.8,60.2,29.9,1,7,Yes,No,28,7,1,Yes
HS004263,2022-02-03,Starter,103.5,11-50,Technology,3,360,58.2,18.1,58.0,12.0,3,1,No,No,20,6,12,Yes
HS009838,2022-02-04,Starter,136.05,11-50,Education,4,1564,39.2,17.6,38.7,14.8,1,11,Yes,No,15,0,1,No
HS001419,2022-02-04,Professional,1677.68,11-50,Professional Services,7,2149,40.8,20.5,53.6,48.4,2,1,No,Yes,9,5,12,No
HS000047,2022-02-04,Starter,135.07,1-10,E-commerce,2,492,22.5,7.1,61.2,16.5,1,3,Yes,No,9,5,1,No
HS006906,2022-02-04,Starter,112.96,1-10,Technology,4,1692,29.6,25.1,37.3,12.7,0,6,Yes,No,28,1,1,Yes
HS000383,2022-02-04,Enterprise,7955.55,1000+,Professional Services,50,35816,93.4,48.8,78.8,46.6,13,2,Yes,Yes,1,9,36,No
HS004678,2022-02-04,Starter,119.02,1-10,Marketing & Advertising,2,834,50.9,10.4,44.0,27.9,0,3,No,No,8,6,1,Yes
HS004617,2022-02-04,Enterprise,10474.43,501-1000,Professional Services,32,46293,72.8,69.1,75.2,59.5,5,2,Yes,Yes,6,8,24,No
HS004370,2022-02-05,Professional,1374.05,11-50,Financial Services,10,1250,34.3,24.6,61.6,32.4,3,5,Yes,Yes,20,5,1,No
HS001688,2022-02-05,Starter,92.34,1-10,E-commerce,1,405,16.5,9.8,51.1,19.7,3,11,No,No,25,2,1,Yes
HS003753,2022-02-05,Professional,1768.06,201-500,Marketing & Advertising,26,3250,38.3,58.3,48.7,37.5,6,7,Yes,No,3,5,1,No
HS001635,2022-02-05,Starter,151.93,51-200,Technology,16,4464,39.7,11.3,53.7,10.8,1,14,Yes,No,10,0,1,Yes
HS006062,2022-02-05,Enterprise,10622.58,501-1000,Marketing & Advertising,29,12283,76.7,77.2,86.5,58.3,8,2,Yes,Yes,0,9,24,No
HS000279,2022-02-05,Starter,137.64,11-50,Technology,8,2328,34.8,3.3,42.0,24.4,1,4,No,No,9,5,1,Yes
HS009879,2022-02-05,Starter,133.05,51-200,Professional Services,19,4351,53.5,17.3,64.1,6.7,2,6,No,No,23,5,1,Yes
HS008394,2022-02-05,Starter,162.08,1-10,Professional Services,2,304,19.7,22.1,43.6,16.6,3,10,No,No,20,0,1,Yes
HS001197,2022-02-06,Professional,2865.92,11-50,Technology,8,3560,40.2,31.0,45.0,33.4,5,6,Yes,No,24,5,1,No
HS005582,2022-02-06,Professional,956.63,201-500,Professional Services,37,18389,76.0,58.8,66.0,25.9,5,1,Yes,No,4,9,1,No
HS008789,2022-02-06,Starter,64.8,1-10,Marketing & Advertising,3,360,53.4,25.6,24.3,19.8,2,3,No,No,6,5,1,Yes
HS000408,2022-02-06,Starter,120.36,1-10,Real Estate,1,485,23.3,19.5,35.6,29.1,0,9,No,No,19,0,1,Yes
HS001253,2022-02-06,Professional,1516.88,51-200,Manufacturing,8,1576,40.6,21.7,82.5,44.1,6,2,No,Yes,5,7,12,No
HS007151,2022-02-06,Professional,1921.74,51-200,Financial Services,15,4680,73.4,32.1,84.5,24.9,6,5,Yes,No,7,7,12,No
HS006685,2022-02-07,Starter,189.87,1-10,Technology,2,798,41.7,17.2,64.3,6.1,0,1,No,No,10,6,1,Yes
HS000225,2022-02-07,Starter,168.75,1-10,Professional Services,2,288,35.5,13.7,62.0,29.9,1,3,No,No,13,6,1,Yes
HS001193,2022-02-07,Enterprise,6745.52,501-1000,Professional Services,54,46725,90.2,73.0,62.0,84.6,7,3,Yes,Yes,2,9,12,No
HS007718,2022-02-07,Starter,199.28,1-10,Professional Services,1,455,42.3,23.4,62.7,13.0,0,1,No,No,17,6,12,Yes
HS006363,2022-02-07,Starter,149.49,11-50,E-commerce,10,3570,34.8,3.8,34.8,26.0,1,10,Yes,No,27,4,12,No
HS002051,2022-02-07,Professional,1521.07,11-50,Healthcare,10,4470,74.2,37.9,63.5,32.9,2,3,Yes,Yes,3,9,1,No
HS003272,2022-02-08,Professional,2609.18,51-200,Professional Services,20,6140,59.4,56.6,47.7,39.6,7,7,Yes,No,9,9,12,No
HS003749,2022-02-08,Starter,183.36,1-10,Technology,3,513,33.1,20.6,56.0,20.4,1,3,No,No,24,6,12,Yes
HS006833,2022-02-08,Enterprise,9287.77,1000+,Financial Services,43,29937,71.2,64.6,68.7,87.3,8,4,Yes,Yes,0,9,12,No
HS001105,2022-02-08,Starter,89.9,1-10,Marketing & Advertising,1,196,44.4,5.4,60.7,16.3,3,4,Yes,No,12,7,1,No
HS001974,2022-02-08,Starter,149.54,1-10,Professional Services,2,946,30.9,0.6,61.2,5.3,0,14,Yes,No,9,2,1,Yes
HS008086,2022-02-08,Professional,1066.8,51-200,Professional Services,22,4290,54.3,29.8,68.8,24.1,4,3,Yes,No,3,5,1,No
HS005363,2022-02-08,Professional,1180.37,201-500,Financial Services,25,12050,56.6,41.6,71.9,27.5,5,3,Yes,No,2,7,12,No
HS000466,2022-02-08,Professional,2560.75,11-50,Marketing & Advertising,5,2405,63.2,21.1,74.5,49.0,2,6,Yes,Yes,3,7,24,No
HS006078,2022-02-08,Professional,2858.14,11-50,Technology,8,1296,61.2,41.3,74.6,59.1,4,5,No,Yes,7,8,12,No
HS001290,2022-02-08,Starter,87.62,1-10,Professional Services,1,53,34.8,10.8,21.4,6.2,3,6,No,No,64,0,1,Yes
HS001189,2022-02-09,Professional,1336.94,201-500,Marketing & Advertising,34,14518,50.1,49.5,55.4,31.4,5,1,Yes,No,2,6,1,Yes
HS005817,2022-02-09,Professional,817.46,201-500,Marketing & Advertising,27,1863,56.7,51.2,47.3,47.5,7,7,Yes,Yes,8,9,12,No
HS009498,2022-02-09,Professional,2336.67,11-50,Financial Services,4,1552,48.8,27.1,45.9,58.1,5,4,Yes,Yes,8,5,1,No
HS001209,2022-02-09,Enterprise,9390.46,501-1000,Professional Services,36,15693,65.7,59.3,90.0,60.9,13,1,Yes,Yes,6,9,12,No
HS003042,2022-02-09,Professional,2540.54,51-200,Marketing & Advertising,8,1864,47.0,58.0,48.6,33.8,6,1,Yes,No,1,5,12,No
HS003501,2022-02-09,Starter,82.26,1-10,Technology,3,201,49.1,11.5,54.2,12.4,3,3,Yes,No,27,5,1,No
HS003785,2022-02-09,Professional,1911.14,11-50,Financial Services,9,3051,62.9,28.4,40.3,40.5,7,5,No,No,5,5,12,No
HS008821,2022-02-09,Starter,124.28,1-10,Professional Services,3,288,11.7,9.0,39.4,19.0,1,7,Yes,No,37,1,1,Yes
HS002257,2022-02-09,Professional,2409.53,11-50,Healthcare,4,332,73.6,36.4,67.7,49.8,7,4,No,No,9,9,1,Yes
HS002390,2022-02-10,Professional,2550.61,51-200,E-commerce,22,9878,33.6,30.2,66.6,56.4,5,3,No,No,2,5,12,No
HS007431,2022-02-10,Starter,55.12,11-50,E-commerce,10,2670,46.9,10.6,31.9,23.3,0,11,Yes,No,19,3,1,Yes
HS002303,2022-02-10,Enterprise,11126.88,1000+,Healthcare,65,68048,69.6,67.9,71.0,86.0,7,3,Yes,Yes,1,10,24,No
HS000998,2022-02-10,Professional,1453.4,51-200,Professional Services,14,6916,53.8,17.4,73.6,23.4,6,6,Yes,No,9,7,12,No
HS000512,2022-02-10,Professional,1570.08,11-50,E-commerce,4,1988,44.5,51.3,43.5,27.0,5,4,Yes,Yes,3,5,1,No
HS007897,2022-02-10,Professional,2778.3,11-50,Real Estate,11,1298,34.0,57.2,71.3,30.4,7,3,Yes,Yes,7,6,1,No
HS008334,2022-02-10,Professional,833.34,51-200,Financial Services,20,5700,40.1,30.7,43.3,41.0,4,4,Yes,Yes,9,5,1,Yes
HS005157,2022-02-10,Starter,164.39,51-200,Education,18,5922,44.4,2.2,27.3,13.3,3,12,Yes,No,6,3,1,Yes
HS008112,2022-02-10,Professional,2022.07,51-200,Financial Services,20,5260,61.6,49.2,74.9,55.5,6,0,Yes,No,3,7,12,No
HS000086,2022-02-10,Starter,97.61,1-10,Financial Services,4,272,45.2,13.8,36.2,26.5,1,7,No,No,24,7,1,Yes
HS002502,2022-02-10,Starter,56.27,11-50,Healthcare,7,630,50.7,20.2,32.6,11.4,3,9,Yes,No,17,2,12,Yes
HS005602,2022-02-11,Starter,157.68,1-10,Professional Services,4,1412,28.1,6.6,48.7,15.5,1,12,Yes,No,27,5,1,Yes
HS008594,2022-02-11,Professional,1896.87,51-200,Professional Services,15,1875,66.7,32.7,58.9,45.8,6,7,Yes,No,9,7,12,No
HS008561,2022-02-11,Professional,1517.27,51-200,Healthcare,17,6698,76.6,47.7,83.1,30.4,7,4,Yes,No,9,8,12,No
HS009979,2022-02-11,Professional,901.61,11-50,Financial Services,7,2730,46.5,24.8,52.6,39.8,7,6,Yes,No,6,7,12,No
HS001049,2022-02-11,Enterprise,9232.31,501-1000,Financial Services,31,18407,59.7,60.8,62.9,82.0,8,0,Yes,Yes,8,9,24,No
HS001767,2022-02-11,Starter,57.08,11-50,Professional Services,5,1495,32.8,8.1,64.7,20.8,3,5,Yes,No,12,7,1,No
HS005659,2022-02-11,Enterprise,5932.99,201-500,Marketing & Advertising,19,23436,81.5,56.1,77.1,80.0,9,3,Yes,Yes,0,9,24,No
HS000997,2022-02-11,Professional,854.74,201-500,Technology,32,5728,66.7,59.6,66.0,49.1,7,0,Yes,No,3,8,12,No
HS007089,2022-02-11,Starter,82.91,1-10,E-commerce,4,1792,59.7,4.9,57.8,26.5,3,2,Yes,No,8,5,1,No
HS001809,2022-02-12,Professional,2202.66,201-500,Technology,15,6435,76.0,18.0,78.5,42.7,4,1,No,Yes,6,8,1,No
HS001915,2022-02-12,Starter,172.01,1-10,E-commerce,3,930,19.6,9.7,45.6,32.8,2,6,No,No,5,4,12,No
HS003128,2022-02-12,Professional,1455.83,51-200,Marketing & Advertising,16,2496,50.6,48.6,43.2,29.6,6,6,Yes,No,2,7,1,No
HS002181,2022-02-12,Starter,139.49,1-10,Marketing & Advertising,3,1431,37.1,15.6,43.5,26.1,0,3,Yes,No,12,5,1,No
HS007240,2022-02-12,Starter,191.0,1-10,Education,1,72,24.5,3.4,63.8,10.7,1,4,No,No,27,0,1,No
HS004404,2022-02-12,Enterprise,10087.66,201-500,Professional Services,37,49237,72.7,42.3,73.0,89.1,12,4,Yes,Yes,9,8,24,No
HS007369,2022-02-12,Professional,2909.02,11-50,Technology,4,760,72.6,24.0,44.6,49.4,2,2,Yes,No,1,5,1,No
HS003267,2022-02-12,Professional,2035.07,11-50,Education,4,236,62.5,53.6,67.4,47.4,4,7,Yes,No,5,7,1,No
HS009289,2022-02-12,Starter,144.71,1-10,Real Estate,4,660,48.5,18.6,22.6,20.7,3,13,No,No,13,6,1,Yes
HS001592,2022-02-12,Starter,172.91,1-10,Marketing & Advertising,3,819,13.0,15.2,45.7,24.3,1,10,Yes,No,27,3,1,Yes
HS000615,2022-02-12,Professional,1352.83,11-50,Professional Services,6,2394,78.0,53.3,74.0,52.8,2,1,Yes,Yes,3,9,24,No
HS009266,2022-02-13,Starter,181.83,51-200,Marketing & Advertising,12,5136,33.1,16.2,53.3,5.1,2,9,No,No,5,0,1,No
HS008270,2022-02-13,Professional,1369.36,201-500,Financial Services,37,14060,43.1,22.5,77.4,31.4,7,3,Yes,No,1,5,1,Yes
HS004090,2022-02-13,Professional,1487.52,11-50,Education,5,2210,40.2,27.9,50.3,21.8,5,4,No,Yes,23,6,12,Yes
HS007906,2022-02-13,Starter,61.81,11-50,Manufacturing,8,1352,55.1,9.5,26.6,31.7,2,6,No,No,6,6,1,Yes
HS009882,2022-02-13,Enterprise,5765.0,1000+,Professional Services,93,53999,87.5,69.2,78.0,71.7,5,4,Yes,Yes,0,9,36,No
HS003522,2022-02-13,Starter,196.22,1-10,Healthcare,4,800,57.1,22.0,35.0,20.9,2,7,Yes,No,7,5,1,Yes
HS009197,2022-02-13,Starter,153.8,1-10,Technology,4,928,59.0,21.1,44.4,7.8,2,2,Yes,No,19,7,1,No
HS005758,2022-02-14,Enterprise,10689.99,1000+,Manufacturing,94,99292,72.7,46.9,87.8,67.0,14,2,Yes,Yes,7,8,24,No
HS004777,2022-02-14,Starter,125.44,1-10,Marketing & Advertising,2,486,42.6,10.7,48.0,22.9,2,2,Yes,No,9,6,12,Yes
HS006856,2022-02-14,Starter,51.5,51-200,Professional Services,8,2040,37.8,16.7,61.3,34.4,2,4,Yes,No,28,6,1,Yes
HS009391,2022-02-14,Professional,1337.03,51-200,Technology,13,3328,52.1,23.4,77.6,29.1,6,1,Yes,Yes,4,6,12,No
HS005586,2022-02-14,Starter,134.05,1-10,Healthcare,2,168,27.9,6.0,22.6,29.8,3,7,Yes,No,11,6,1,No
HS004261,2022-02-14,Enterprise,10574.05,1000+,Technology,61,84953,76.4,80.4,92.6,60.3,5,4,Yes,Yes,1,9,12,No
HS005093,2022-02-14,Professional,2873.29,51-200,Education,22,6688,58.9,59.8,78.0,48.9,5,1,Yes,No,6,8,24,No
HS002703,2022-02-14,Enterprise,8730.91,201-500,Technology,30,36606,54.2,49.8,81.3,56.9,9,4,Yes,Yes,8,8,24,No
HS009215,2022-02-15,Professional,876.34,11-50,Financial Services,7,2471,41.2,45.4,80.1,35.4,3,7,Yes,Yes,5,8,1,No
HS004479,2022-02-15,Enterprise,7319.14,501-1000,E-commerce,25,30455,63.5,65.3,92.1,74.2,8,4,Yes,Yes,1,9,12,No
HS003251,2022-02-15,Starter,48.1,11-50,Healthcare,8,3896,58.3,4.2,59.0,22.4,0,2,Yes,No,28,6,1,Yes
